query_id,corpus_id
q00011,ADBE20231702
q00011,ADBE20231575
q00011,ADBE20231218
q00011,ADBE20231276
q00011,ADBE20231102
q00011,ADBE20231619
q00011,ADBE20230910
q00011,ADBE20230963
q00011,ADBE20230822
q00011,ADBE20230859
q00012,ADBE20230283
q00012,ADBE20231681
q00012,ADBE20231518
q00012,ADBE20231702
q00012,ADBE20230017
q00012,ADBE20230961
q00012,ADBE20231062
q00012,ADBE20231131
q00012,ADBE20230004
q00012,ADBE20231494
q00013,ADBE20231119
q00013,ADBE20231120
q00013,ADBE20231116
q00013,ADBE20231112
q00013,ADBE20230971
q00013,ADBE20231113
q00013,ADBE20230970
q00013,ADBE20231115
q00013,ADBE20230532
q00013,ADBE20230612
q00014,ADBE20231681
q00014,ADBE20231518
q00014,ADBE20231131
q00014,ADBE20230004
q00014,ADBE20230961
q00014,ADBE20230047
q00014,ADBE20230175
q00014,ADBE20230177
q00014,ADBE20230053
q00014,ADBE20230030
q00015,CPNG20230991
q00015,CPNG20230533
q00015,CPNG20230532
q00015,CPNG20230004
q00015,CPNG20231191
q00015,CPNG20230014
q00015,CPNG20230037
q00015,CPNG20230036
q00015,CPNG20230234
q00015,CPNG20230233
q00016,CPNG20230534
q00016,CPNG20230991
q00016,CPNG20230677
q00016,CPNG20230532
q00016,CPNG20230004
q00016,CPNG20231088
q00016,CPNG20231594
q00016,CPNG20230992
q00016,CPNG20230014
q00016,CPNG20230682
q00017,CPNG20231521
q00017,CPNG20230004
q00017,CPNG20230533
q00017,CPNG20230698
q00017,CPNG20231053
q00017,CPNG20230704
q00017,CPNG20230144
q00017,CPNG20230682
q00017,CPNG20231022
q00017,CPNG20230744
q00018,CPNG20230808
q00018,CPNG20230991
q00018,CPNG20230004
q00018,CPNG20231191
q00018,CPNG20230832
q00018,CPNG20230520
q00018,CPNG20230992
q00018,CPNG20230040
q00018,CPNG20231590
q00018,CPNG20230682
q00019,CPNG20230539
q00019,CPNG20230730
q00019,CPNG20230729
q00019,CPNG20231426
q00019,CPNG20230994
q00019,CPNG20230011
q00019,CPNG20230684
q00019,CPNG20230532
q00019,CPNG20230991
q00019,CPNG20230320
q00020,CPNG20230644
q00020,CPNG20230014
q00020,CPNG20230532
q00020,CPNG20230991
q00020,CPNG20230004
q00020,CPNG20230992
q00020,CPNG20230533
q00020,CPNG20230724
q00020,CPNG20230320
q00020,CPNG20230704
q00021,CPNG20231521
q00021,CPNG20230833
q00021,CPNG20230644
q00021,CPNG20231520
q00021,CPNG20231191
q00021,CPNG20230992
q00021,CPNG20230704
q00021,CPNG20230040
q00021,CPNG20230037
q00021,CPNG20230682
q00022,CPNG20230987
q00022,CPNG20231590
q00022,CPNG20231589
q00022,CPNG20230589
q00022,CPNG20230576
q00022,CPNG20230004
q00022,CPNG20230533
q00022,CPNG20230682
q00022,CPNG20230554
q00022,META20230898
q00023,CPNG20231418
q00023,CPNG20230509
q00023,CPNG20230037
q00023,CPNG20230992
q00023,CPNG20231520
q00023,CPNG20230480
q00023,CPNG20230513
q00023,CPNG20231041
q00023,CPNG20230682
q00023,CPNG20230458
q00024,LIN20230234
q00024,LIN20230324
q00024,LIN20230332
q00024,LIN20230826
q00024,LIN20230326
q00024,LIN20230272
q00024,LIN20230006
q00024,LIN20230883
q00024,LIN20230238
q00024,LIN20230565
q00025,LIN20230004
q00025,LIN20230370
q00025,LIN20230218
q00025,LIN20232009
q00025,LIN20231062
q00025,LIN20230371
q00025,LIN20232085
q00025,LIN20230227
q00025,LIN20232010
q00025,LIN20230219
q00026,LIN20231048
q00026,LIN20231363
q00026,LIN20231716
q00026,LIN20231718
q00026,LIN20230179
q00026,LIN20231720
q00026,LIN20231057
q00026,LIN20231722
q00026,LIN20231723
q00026,LIN20231724
q00027,LIN20230955
q00027,LIN20231716
q00027,LIN20231057
q00027,LIN20230179
q00027,LIN20232293
q00027,LIN20232170
q00027,LIN20231710
q00027,LIN20230731
q00027,LIN20232277
q00027,LIN20230739
q00028,LIN20231195
q00028,LIN20230004
q00028,LIN20231055
q00028,LIN20230161
q00028,LIN20230179
q00028,LIN20231718
q00028,LIN20231719
q00028,LIN20230739
q00028,LIN20231723
q00028,LIN20230032
q00029,LIN20231718
q00029,LIN20231719
q00029,LIN20231717
q00029,LIN20230179
q00029,LIN20231720
q00029,LIN20232169
q00029,LIN20231725
q00029,LIN20231723
q00029,LIN20231724
q00029,LIN20231722
q00030,LIN20230070
q00030,LIN20230064
q00030,LIN20230065
q00030,LIN20230071
q00030,LIN20230082
q00030,LIN20230066
q00030,LIN20230339
q00030,LIN20230123
q00030,LIN20230068
q00030,LIN20230128
q00031,LIN20230004
q00031,LIN20231062
q00031,LIN20230219
q00031,LIN20230227
q00031,LIN20232083
q00031,LIN20230370
q00031,LIN20230025
q00031,LIN20231055
q00031,LIN20230022
q00031,LIN20230339
q00032,LIN20230332
q00032,LIN20230272
q00032,LIN20230712
q00032,LIN20230650
q00032,LIN20230690
q00032,LIN20230716
q00032,LIN20231477
q00032,LIN20231363
q00032,LIN20230324
q00032,LIN20230604
q00033,LIN20230553
q00033,LIN20231677
q00033,LIN20231195
q00033,LIN20230350
q00033,LIN20231477
q00033,LIN20231999
q00033,LIN20230563
q00033,LIN20230360
q00033,LIN20230091
q00033,LIN20231985
q00034,LIN20231004
q00034,LIN20230955
q00034,LIN20230545
q00034,LIN20231717
q00034,LIN20230324
q00034,LIN20230093
q00034,LIN20232098
q00034,LIN20230066
q00034,LIN20230563
q00034,LIN20230567
q00035,ORCL20230403
q00035,ORCL20230411
q00035,ORCL20231524
q00035,ORCL20230756
q00035,ORCL20230404
q00035,ORCL20231525
q00035,ORCL20230400
q00035,ORCL20230360
q00035,ORCL20231611
q00035,ORCL20231550
q00036,ORCL20230011
q00036,ORCL20230003
q00036,ORCL20230429
q00036,ORCL20230015
q00036,ORCL20231720
q00036,ORCL20230326
q00036,ORCL20230014
q00036,ORCL20230276
q00036,ORCL20230060
q00036,ORCL20230013
q00037,ORCL20230017
q00037,ORCL20231092
q00037,ORCL20231242
q00037,ORCL20230456
q00037,ORCL20230015
q00037,ORCL20231907
q00037,ORCL20230834
q00037,ORCL20230543
q00037,ORCL20231239
q00037,ORCL20231476
q00038,ORCL20231865
q00038,ORCL20231905
q00038,ORCL20231890
q00038,ORCL20231844
q00038,ORCL20231900
q00038,ORCL20230882
q00038,ORCL20230861
q00038,ORCL20230276
q00038,ORCL20230422
q00038,ORCL20230242
q00039,ORCL20231083
q00039,ORCL20230738
q00039,ORCL20230739
q00039,ORCL20230737
q00039,ORCL20230734
q00039,ORCL20230741
q00039,ORCL20230740
q00039,ORCL20230736
q00039,ORCL20230751
q00039,ORCL20231476
q00040,ORCL20231092
q00040,ORCL20230017
q00040,ORCL20230011
q00040,ORCL20230440
q00040,ORCL20231091
q00040,ORCL20231720
q00040,ORCL20231719
q00040,ORCL20230453
q00040,ORCL20231110
q00040,ORCL20230276
q00041,ORCL20230430
q00041,ORCL20231714
q00041,ORCL20230016
q00041,ORCL20230453
q00041,ORCL20230011
q00041,ORCL20231091
q00041,ORCL20230439
q00041,ORCL20230003
q00041,ORCL20230429
q00041,ORCL20231719
q00042,ORCL20230129
q00042,ORCL20230130
q00042,ORCL20230237
q00042,ORCL20230243
q00042,ORCL20230124
q00042,ORCL20230242
q00042,ORCL20230144
q00042,ORCL20230545
q00042,ORCL20230141
q00042,ORCL20230146
q00043,ORCL20231527
q00043,ORCL20231529
q00043,ORCL20230755
q00043,ORCL20230422
q00043,ORCL20231092
q00043,ORCL20230017
q00043,ORCL20230400
q00043,ORCL20230326
q00043,ORCL20231611
q00043,ORCL20230153
q00044,ORCL20230003
q00044,ORCL20231091
q00044,ORCL20230429
q00044,ORCL20230050
q00044,ORCL20230019
q00044,ORCL20230060
q00044,ORCL20230011
q00044,ORCL20230013
q00044,ORCL20230059
q00044,ORCL20230076
q00045,NVDA20230023
q00045,NVDA20230049
q00045,NVDA20230009
q00045,NVDA20230458
q00045,NVDA20230021
q00045,NVDA20230037
q00045,NVDA20231530
q00045,NVDA20230020
q00045,NVDA20230426
q00045,NVDA20230016
q00046,NVDA20230457
q00046,NVDA20230413
q00046,NVDA20231252
q00046,NVDA20230607
q00046,NVDA20230426
q00046,NVDA20230414
q00046,NVDA20230419
q00046,NVDA20230458
q00046,NVDA20230109
q00046,NVDA20230061
q00047,NVDA20231571
q00047,NVDA20230542
q00047,NVDA20230543
q00047,NVDA20230540
q00047,NVDA20230545
q00047,NVDA20231570
q00047,NVDA20230541
q00047,NVDA20230525
q00047,NVDA20231582
q00047,NVDA20230460
q00048,NVDA20230301
q00048,NVDA20230182
q00048,NVDA20230283
q00048,NVDA20230542
q00048,NVDA20230304
q00048,NVDA20230217
q00048,NVDA20230317
q00048,NVDA20230970
q00048,NVDA20230336
q00048,NVDA20230273
q00049,NVDA20230548
q00049,NVDA20230547
q00049,NVDA20230464
q00049,NVDA20230479
q00049,NVDA20230457
q00049,NVDA20230517
q00049,NVDA20230549
q00049,NVDA20230537
q00049,NVDA20230535
q00049,NVDA20230533
q00050,PG20230756
q00050,PG20230003
q00050,PG20230203
q00050,PG20230106
q00050,PG20230004
q00050,PG20230922
q00050,PG20230223
q00050,PG20230063
q00050,PG20230225
q00050,PG20230772
q00051,PG20230839
q00051,PG20230222
q00051,PG20230827
q00051,PG20231204
q00051,PG20230864
q00051,PG20231005
q00051,PG20231059
q00051,PG20230772
q00051,PG20230922
q00051,PG20230520
q00052,PG20230287
q00052,PG20230004
q00052,PG20230756
q00052,PG20230106
q00052,PG20230222
q00052,PG20231057
q00052,PG20230864
q00052,PG20231204
q00052,PG20230772
q00052,PG20231036
q00053,PG20230054
q00053,PG20230052
q00053,PG20230053
q00053,PG20230278
q00053,PG20230277
q00053,PG20230280
q00053,PG20230055
q00053,PG20230279
q00053,PG20230051
q00053,PG20230049
q00054,PG20230087
q00054,PG20230092
q00054,PG20230073
q00054,PG20230091
q00054,PG20230093
q00054,PG20230088
q00054,PG20230071
q00054,PG20230089
q00054,PG20230281
q00054,PG20230051
q00055,PG20230004
q00055,PG20230106
q00055,PG20230471
q00055,PG20230003
q00055,PG20230051
q00055,PG20230203
q00055,PG20230222
q00055,PG20230756
q00055,PG20230021
q00055,PG20230922
q00056,PG20230165
q00056,PG20231112
q00056,PG20230156
q00056,META20231692
q00056,PG20231058
q00056,PG20231497
q00056,PG20231057
q00056,UNH20231233
q00056,GOOGL20231590
q00056,GOOGL20230327
q00057,PG20230171
q00057,PG20231036
q00057,PG20230181
q00057,PG20231056
q00057,PG20230864
q00057,PG20231204
q00057,PG20230840
q00057,PG20230004
q00057,PG20230222
q00057,PG20230993
q00058,PG20230371
q00058,PG20230222
q00058,PG20231056
q00058,PG20230287
q00058,PG20231059
q00058,PG20231005
q00058,PG20230864
q00058,PG20231204
q00058,PG20230840
q00058,PG20231101
q00059,PG20230222
q00059,PG20230156
q00059,PG20230840
q00059,PG20231204
q00059,PG20230864
q00059,PG20231005
q00059,PG20231167
q00059,PG20231236
q00059,PG20231101
q00059,PG20230004
q00060,PG20230203
q00060,PG20230225
q00060,PG20230003
q00060,PG20230106
q00060,PG20230756
q00060,PG20230004
q00060,PG20230922
q00060,PG20230021
q00060,PG20230223
q00060,PG20230222
q00061,PG20230805
q00061,PG20230221
q00061,PG20230003
q00061,PG20230203
q00061,PG20230756
q00061,PG20230240
q00061,PG20230223
q00061,PG20230222
q00061,PG20230772
q00061,PG20230922
q00062,PG20230221
q00062,PG20230230
q00062,PG20230805
q00062,PG20230017
q00062,PG20230203
q00062,PG20230240
q00062,PG20230826
q00062,PG20230228
q00062,PG20230226
q00062,PG20230229
q00063,PG20230239
q00063,PG20230241
q00063,PG20230240
q00063,PG20230063
q00063,PG20230004
q00063,PG20230756
q00063,PG20230051
q00063,PG20230106
q00063,PG20230511
q00063,PG20230912
q00064,PG20230352
q00064,PG20230371
q00064,PG20230267
q00064,PG20230327
q00064,PG20231056
q00064,PG20230222
q00064,PG20231059
q00064,PG20231036
q00064,PG20230616
q00064,PG20230298
q00065,PG20230527
q00065,PG20230422
q00065,PG20230269
q00065,PG20230521
q00065,PG20230525
q00065,PG20230421
q00065,PG20230200
q00065,PG20230531
q00065,PG20230268
q00065,PG20230414
q00066,PG20230301
q00066,PG20230313
q00066,PG20230284
q00066,PG20230381
q00066,PG20230371
q00066,PG20230352
q00066,PG20230298
q00066,PG20230222
q00066,PG20230360
q00066,PG20230520
q00067,PG20230429
q00067,PG20230525
q00067,PG20230222
q00067,PG20230200
q00067,PG20230004
q00067,PG20230922
q00067,PG20230521
q00067,PG20231426
q00067,PG20230772
q00067,PG20231425
q00068,PG20230004
q00068,PG20230520
q00068,PG20230003
q00068,PG20230287
q00068,PG20230222
q00068,PG20230756
q00068,PG20230840
q00068,PG20231204
q00068,PG20230864
q00068,PG20230772
q00069,PG20230222
q00069,PG20230004
q00069,PG20231392
q00069,PG20230993
q00069,PG20231005
q00069,PG20231204
q00069,PG20230864
q00069,PG20230287
q00069,PG20230840
q00069,PG20231167
q00070,PG20231516
q00070,PG20231450
q00070,PG20231056
q00070,PG20230525
q00070,PG20230555
q00070,PG20230222
q00070,PG20230526
q00070,PG20230864
q00070,PG20231204
q00070,PG20231254
q00071,PG20230440
q00071,PG20230048
q00071,PG20230047
q00071,PG20230067
q00071,PG20231286
q00071,PG20231285
q00071,PG20230222
q00071,PG20231251
q00071,PG20231224
q00071,PG20230487
q00072,PG20230519
q00072,PG20230267
q00072,PG20230287
q00072,PG20230201
q00072,PG20230222
q00072,PG20231223
q00072,PG20230939
q00072,PG20230004
q00072,PG20230520
q00072,PG20230511
q00073,PG20230421
q00073,PG20230521
q00073,PG20230407
q00073,PG20230525
q00073,PG20230268
q00073,PG20230527
q00073,PG20230200
q00073,META20230898
q00073,PG20230198
q00073,PG20230531
q00074,DAL20231042
q00074,DAL20231920
q00074,DAL20231926
q00074,DAL20231929
q00074,DAL20231934
q00074,DAL20231932
q00074,DAL20231943
q00074,DAL20231937
q00074,DAL20230009
q00074,DAL20231946
q00075,DAL20231360
q00075,DAL20230353
q00075,DAL20231391
q00075,DAL20231361
q00075,DAL20231042
q00075,DAL20230501
q00075,DAL20231776
q00075,DAL20230383
q00075,DAL20230354
q00075,DAL20231404
q00076,DAL20230365
q00076,DAL20231042
q00076,DAL20231912
q00076,DAL20231909
q00076,DAL20231723
q00076,DAL20231557
q00076,DAL20231914
q00076,DAL20231947
q00076,DAL20230416
q00076,DAL20231949
q00077,DAL20231921
q00077,DAL20231924
q00077,DAL20231927
q00077,DAL20231926
q00077,DAL20231928
q00077,DAL20231920
q00077,DAL20231930
q00077,DAL20231934
q00077,DAL20231932
q00077,DAL20231929
q00078,DAL20230459
q00078,DAL20230466
q00078,DAL20231123
q00078,DAL20230450
q00078,DAL20230462
q00078,DAL20230423
q00078,DAL20230481
q00078,DAL20230036
q00078,DAL20230037
q00078,DAL20230025
q00079,DAL20230643
q00079,DAL20231142
q00079,DAL20230036
q00079,DAL20230040
q00079,DAL20231143
q00079,DAL20231925
q00079,DAL20230479
q00079,DAL20230481
q00079,DAL20231170
q00079,DAL20231042
q00080,DAL20230501
q00080,DAL20230424
q00080,DAL20230514
q00080,DAL20230504
q00080,DAL20230593
q00080,DAL20230513
q00080,DAL20230516
q00080,DAL20231404
q00080,DAL20230515
q00080,DAL20230503
q00081,DAL20230710
q00081,DAL20230913
q00081,DAL20230967
q00081,DAL20230861
q00081,DAL20231016
q00081,DAL20230955
q00081,DAL20230837
q00081,DAL20231042
q00081,DAL20231933
q00081,DAL20231937
q00082,DAL20230608
q00082,DAL20231934
q00082,DAL20230837
q00082,DAL20231042
q00082,DAL20231926
q00082,DAL20231930
q00082,DAL20231932
q00082,DAL20231942
q00082,DAL20231929
q00082,DAL20231937
q00083,DAL20230609
q00083,DAL20230036
q00083,DAL20230608
q00083,DAL20230662
q00083,PG20230429
q00083,DAL20231926
q00083,DAL20231942
q00083,DAL20231929
q00083,LIN20230557
q00083,DAL20231937
q00084,DAL20230610
q00084,DAL20230399
q00084,DAL20231451
q00084,DAL20231435
q00084,DAL20231446
q00084,DAL20231364
q00084,DAL20230615
q00084,DAL20231326
q00084,DAL20230604
q00084,DAL20230616
q00085,DAL20231042
q00085,DAL20231909
q00085,DAL20231947
q00085,DAL20231908
q00085,DAL20231943
q00085,DAL20231944
q00085,DAL20231945
q00085,DAL20231938
q00085,DAL20231946
q00085,DAL20231937
q00086,DAL20230640
q00086,DAL20231156
q00086,DAL20231155
q00086,DAL20230648
q00086,DAL20230641
q00086,DAL20231144
q00086,DAL20231140
q00086,DAL20230647
q00086,DAL20231776
q00086,DAL20231042
q00087,DAL20231042
q00087,DAL20231929
q00087,DAL20231911
q00087,DAL20231944
q00087,DAL20231908
q00087,DAL20231943
q00087,DAL20231945
q00087,DAL20231946
q00087,DAL20231942
q00087,DAL20230662
q00088,DAL20231109
q00088,DAL20230913
q00088,DAL20230955
q00088,DAL20231016
q00088,DAL20231042
q00088,DAL20231776
q00088,DAL20230647
q00088,DAL20230646
q00088,DAL20230503
q00088,DAL20231143
q00089,TSLA20230362
q00089,TSLA20230364
q00089,TSLA20230433
q00089,TSLA20230436
q00089,TSLA20230435
q00089,TSLA20230468
q00089,TSLA20230426
q00089,TSLA20230384
q00089,TSLA20230593
q00089,TSLA20230012
q00090,TSLA20230570
q00090,TSLA20231475
q00090,TSLA20230428
q00090,TSLA20230683
q00090,TSLA20230396
q00090,TSLA20230698
q00090,TSLA20231509
q00090,TSLA20231474
q00090,TSLA20230215
q00090,TSLA20230274
q00091,TSLA20230367
q00091,TSLA20230391
q00091,TSLA20230792
q00091,TSLA20230976
q00091,TSLA20230683
q00091,TSLA20230544
q00091,TSLA20230698
q00091,TSLA20230593
q00091,TSLA20230789
q00091,TSLA20230640
q00092,TSLA20230391
q00092,TSLA20230527
q00092,TSLA20230593
q00092,TSLA20230392
q00092,TSLA20230976
q00092,TSLA20230367
q00092,TSLA20230544
q00092,TSLA20230364
q00092,TSLA20230144
q00092,TSLA20230139
q00093,TSLA20230380
q00093,TSLA20230081
q00093,TSLA20230381
q00093,TSLA20230011
q00093,TSLA20230332
q00093,TSLA20230792
q00093,TSLA20230082
q00093,TSLA20230024
q00093,TSLA20230428
q00093,TSLA20230012
q00094,TSLA20231081
q00094,TSLA20230362
q00094,TSLA20231078
q00094,TSLA20231538
q00094,TSLA20230364
q00094,TSLA20230640
q00094,TSLA20230683
q00094,TSLA20230789
q00094,TSLA20230593
q00094,TSLA20230698
q00095,TSLA20231469
q00095,TSLA20231470
q00095,TSLA20231468
q00095,TSLA20231462
q00095,TSLA20231459
q00095,TSLA20231457
q00095,TSLA20231458
q00095,TSLA20231466
q00095,TSLA20231454
q00095,TSLA20231475
q00096,TSLA20231108
q00096,TSLA20231093
q00096,TSLA20230957
q00096,TSLA20230968
q00096,TSLA20230966
q00096,TSLA20230948
q00096,TSLA20230256
q00096,TSLA20231227
q00096,TSLA20230464
q00096,TSLA20230863
q00097,TSLA20230343
q00097,TSLA20230792
q00097,TSLA20230683
q00097,TSLA20230640
q00097,TSLA20230732
q00097,TSLA20230593
q00097,TSLA20230698
q00097,TSLA20230789
q00097,TSLA20230349
q00097,TSLA20230302
q00098,TSLA20230005
q00098,TSLA20230361
q00098,TSLA20230139
q00098,TSLA20230269
q00098,TSLA20230792
q00098,TSLA20230004
q00098,TSLA20230049
q00098,TSLA20230064
q00098,TSLA20230053
q00098,TSLA20230158
q00099,NFLX20230311
q00099,NFLX20230772
q00099,NFLX20230261
q00099,NFLX20230006
q00099,NFLX20230692
q00099,NFLX20230706
q00099,NFLX20230418
q00099,NFLX20230009
q00099,NFLX20230268
q00099,NFLX20230059
q00100,NFLX20230258
q00100,NFLX20230257
q00100,NFLX20230006
q00100,NFLX20230692
q00100,NFLX20230059
q00100,NFLX20230509
q00100,NFLX20230009
q00100,NFLX20230044
q00100,NFLX20230539
q00100,NFLX20230261
q00101,NFLX20230710
q00101,NFLX20230424
q00101,NFLX20230692
q00101,NFLX20230009
q00101,NFLX20230261
q00101,NFLX20230720
q00101,NFLX20230706
q00101,NFLX20230006
q00101,NFLX20230059
q00101,NFLX20230044
q00102,NFLX20230989
q00102,NFLX20231000
q00102,NFLX20230990
q00102,NFLX20230390
q00102,NFLX20230389
q00102,NFLX20231001
q00102,NFLX20230387
q00102,NFLX20230706
q00102,NFLX20230418
q00102,NFLX20230123
q00103,NFLX20230390
q00103,NFLX20231001
q00103,NFLX20231000
q00103,NFLX20230990
q00103,NFLX20230989
q00103,NFLX20230706
q00103,NFLX20230418
q00103,NFLX20230123
q00103,NFLX20230707
q00103,NFLX20230692
q00104,NFLX20230723
q00104,NFLX20230329
q00104,NFLX20230328
q00104,NFLX20230345
q00104,NFLX20230561
q00104,NFLX20230267
q00104,NFLX20230873
q00104,NFLX20230539
q00104,NFLX20230257
q00104,NFLX20230354
q00105,NFLX20230268
q00105,NFLX20230267
q00105,NFLX20230721
q00105,NFLX20230257
q00105,NFLX20230269
q00105,NFLX20231178
q00105,NFLX20230261
q00105,NFLX20230009
q00105,NFLX20230720
q00105,NFLX20230523
q00106,NFLX20230259
q00106,NFLX20230007
q00106,NFLX20230257
q00106,NFLX20230561
q00106,NFLX20230509
q00106,NFLX20230564
q00106,NFLX20230009
q00106,NFLX20230578
q00106,NFLX20231177
q00106,NFLX20230523
q00107,NFLX20230289
q00107,NFLX20230764
q00107,NFLX20230310
q00107,NFLX20230749
q00107,NFLX20230299
q00107,NFLX20230279
q00107,NFLX20230257
q00107,NFLX20230015
q00107,NFLX20230006
q00107,NFLX20230269
q00108,NFLX20231063
q00108,NFLX20230380
q00108,NFLX20230232
q00108,NFLX20230231
q00108,NFLX20230032
q00108,NFLX20230234
q00108,NFLX20230377
q00108,NFLX20230692
q00108,NFLX20230006
q00108,NFLX20230223
q00109,HD20230024
q00109,HD20230025
q00109,HD20230719
q00109,HD20230027
q00109,HD20230004
q00109,HD20230552
q00109,HD20230034
q00109,HD20230029
q00109,HD20230005
q00109,HD20230133
q00110,HD20230719
q00110,HD20230004
q00110,HD20231509
q00110,HD20230005
q00110,HD20230552
q00110,HD20230637
q00110,HD20230595
q00110,HD20230715
q00110,HD20230622
q00110,HD20230671
q00111,HD20230011
q00111,HD20230719
q00111,HD20230004
q00111,HD20230034
q00111,HD20230552
q00111,HD20230671
q00111,HD20230715
q00111,HD20230595
q00111,HD20230637
q00111,HD20230622
q00112,HD20230004
q00112,HD20230552
q00112,HD20230622
q00112,HD20230595
q00112,HD20230715
q00112,HD20230671
q00112,HD20230719
q00112,HD20230005
q00112,HD20230528
q00112,HD20231331
q00113,HD20230339
q00113,HD20230021
q00113,HD20230529
q00113,HD20230004
q00113,HD20230719
q00113,HD20230141
q00113,HD20230005
q00113,HD20231331
q00113,HD20230528
q00113,HD20230354
q00114,HD20230011
q00114,HD20230066
q00114,HD20230163
q00114,HD20230004
q00114,HD20230719
q00114,HD20230747
q00114,HD20230005
q00114,HD20230528
q00114,HD20230043
q00114,HD20230042
q00115,HD20230410
q00115,HD20230414
q00115,HD20230415
q00115,HD20230004
q00115,HD20230719
q00115,HD20230411
q00115,HD20230011
q00115,HD20231331
q00115,HD20230005
q00115,HD20230034
q00116,HD20230719
q00116,HD20230004
q00116,HD20230034
q00116,HD20230552
q00116,HD20230622
q00116,HD20230595
q00116,HD20230715
q00116,HD20230671
q00116,HD20230637
q00116,HD20230005
q00117,HD20230004
q00117,HD20230529
q00117,HD20230719
q00117,HD20230552
q00117,HD20230622
q00117,HD20230595
q00117,HD20230715
q00117,HD20230671
q00117,HD20230637
q00117,HD20230528
q00118,HD20230004
q00118,HD20230552
q00118,HD20230622
q00118,HD20230715
q00118,HD20230671
q00118,HD20230747
q00118,HD20230719
q00118,HD20230005
q00118,HD20230043
q00118,HD20230042
q00119,AAPL20230236
q00119,AAPL20230557
q00119,AAPL20230004
q00119,AAPL20230238
q00119,AAPL20230255
q00119,AAPL20230240
q00119,AAPL20230797
q00119,AAPL20230234
q00119,AAPL20230208
q00119,AAPL20230597
q00120,AAPL20230251
q00120,AAPL20230004
q00120,AAPL20230421
q00120,AAPL20230108
q00120,AAPL20230085
q00120,AAPL20230254
q00120,AAPL20230597
q00120,AAPL20230009
q00120,AAPL20230289
q00120,AAPL20230247
q00121,AAPL20230707
q00121,AAPL20230569
q00121,AAPL20230706
q00121,AAPL20230329
q00121,AAPL20230421
q00121,AAPL20230952
q00121,AAPL20230951
q00121,AAPL20230731
q00121,AAPL20230350
q00121,AAPL20230907
q00122,AAPL20230221
q00122,AAPL20230871
q00122,AAPL20230879
q00122,AAPL20230222
q00122,AAPL20230255
q00122,AAPL20230359
q00122,AAPL20230223
q00122,ADBE20231565
q00122,AAPL20230189
q00122,META20230923
q00123,AAPL20230945
q00123,AAPL20230927
q00123,AAPL20230030
q00123,AAPL20230596
q00123,AAPL20230559
q00123,AAPL20230928
q00123,AAPL20230952
q00123,AAPL20230951
q00123,AAPL20230595
q00123,AAPL20230731
q00124,AAPL20230240
q00124,AAPL20231160
q00124,AAPL20230050
q00124,AAPL20230421
q00124,AAPL20230441
q00124,AAPL20230557
q00124,AAPL20230236
q00124,AAPL20230255
q00124,AAPL20230234
q00124,AAPL20230244
q00125,LIN20230296
q00125,AAPL20230333
q00125,AAPL20230329
