query_id,corpus_id
q6165e12e,d61d4bf2c
q61657d88,d61de83e0
q61657d88,d61e487cc
q61657d88,d61660f64
q61657d88,d61d404ec
q61657d88,d61d6da14
q61657d88,d61d97760
q61657d88,d61cf706c
q61657d88,d61d305d8
q61657d88,d61d66912
q61657d88,d61d07a8e
q61696272,d61e487cc
q61696272,d61de83e0
q61696272,d61d404ec
q61696272,d61d66912
q61696272,d61d6da14
q61696272,d61e9c570
q61696272,d6167c0d4
q61696272,d61663a84
q61696272,d61d305d8
q61696272,d61d216c8
q6169bc9a,d61e9c570
q6169bc9a,d61d97760
q6169bc9a,d61d6da14
q6169bc9a,d61660f64
q6169bc9a,d6167c0d4
q6169bc9a,d61d41914
q6169bc9a,d61d34c46
q6169bc9a,d61d07a8e
q6169bc9a,d61d66912
q6169bc9a,d61d305d8
q6167ca5c,d61673dee
q6167ca5c,d6165c9a0
q6167ca5c,d61d72460
q6167ca5c,d61cf48d0
q6167ca5c,d61d36f28
q6167ca5c,d61d712cc
q6167ca5c,d61db090e
q6167ca5c,d61d3c9be
q6167ca5c,d61d5a950
q6167ca5c,d61de898a
q61676be8,d61d55054
q61676be8,d61676c2e
q61676be8,d6165e3e0
q61676be8,d61d2cd34
q61676be8,d61d88670
q61676be8,d61d928aa
q61676be8,d61d47cec
q61676be8,d61d40316
q61676be8,d61d83e04
q61676be8,d61d2e512
q61691aba,d61e487cc
q61691aba,d61d404ec
q61691aba,d6167c0d4
q61691aba,d61e9c570
q61691aba,d61660f64
q61691aba,d61cf2e2c
q61691aba,d61657626
q61691aba,d61d6da14
q61691aba,d61d2d888
q61691aba,d61d3f8bc
q616a51b4,d61e487cc
q616a51b4,d6167c0d4
q616a51b4,d61d404ec
q616a51b4,d61d52232
q616a51b4,d61657626
q616a51b4,d61cf2e2c
q616a51b4,d61e9c570
q616a51b4,d61ddcb30
q616a51b4,d61d305d8
q616a51b4,d61d59d52
q61679712,d61cf6266
q61679712,d61d30128
q61679712,d61674780
q61679712,d61e487cc
q61679712,d61d404ec
q61679712,d61d2ce1a
q61679712,d61d66912
q61679712,d61cf6da6
q61679712,d61d305d8
q61679712,d61e9c570
q61690d90,d61d66912
q61690d90,d61663a84
q61690d90,d61d216c8
q61690d90,d61e1313a
q61690d90,d61662e22
q61690d90,d61d305d8
q61690d90,d6167c0d4
q61690d90,d616535da
q61690d90,d61d795ee
q61690d90,d61d07a8e
q61684dec,d61e487cc
q61684dec,d6167c0d4
q61684dec,d61e9c570
q61684dec,d61cf2e2c
q61684dec,d61660f64
q61684dec,d61d6da14
q61684dec,d61d97760
q61684dec,d61d305d8
q61684dec,d61657626
q61684dec,d61d2d888
q6168dda2,d6168ddf2
q6168dda2,d61d958a2
q6168dda2,d61dd56a0
q6168dda2,d61d5487a
q6168dda2,d61da87b8
q6168dda2,d61d535b0
q6168dda2,d61dfd0ba
q6168dda2,d61655132
q6168dda2,d6166c440
q6168dda2,d6168493c
q616a8e0e,d61d568a0
q616a8e0e,d61d67894
q616a8e0e,d61e9b3be
q616a8e0e,d61e97ade
q616a8e0e,d61d57b2e
q616a8e0e,d61db50da
q616a8e0e,d61d98700
q616a8e0e,d61db8ea6
q616a8e0e,d6165d030
q616a8e0e,d61dfd22c
q61674ad2,d61d66912
q61674ad2,d6167c0d4
q61674ad2,d61663a84
q61674ad2,d61d216c8
q61674ad2,d61e1313a
q61674ad2,d61ddcb30
q61674ad2,d61cf2e2c
q61674ad2,d61d795ee
q61674ad2,d61d305d8
q61674ad2,d61d08b64
q6165e39a,d61d66912
q6165e39a,d61663a84
q6165e39a,d61d216c8
q6165e39a,d6167c0d4
q6165e39a,d61d305d8
q6165e39a,d61d07a8e
q6165e39a,d61d795ee
q6165e39a,d61d6da14
q6165e39a,d616535da
q6165e39a,d61dbf6de
q616a95e8,d61d66912
q616a95e8,d61663a84
q616a95e8,d6167c0d4
q616a95e8,d61de83e0
q616a95e8,d61d3791e
q616a95e8,d61d97760
q616a95e8,d61660f64
q616a95e8,d61d305d8
q616a95e8,d61e57416
q616a95e8,d61e9c570
q616a0ef2,d61d6da14
q616a0ef2,d61d66912
q616a0ef2,d61663a84
q616a0ef2,d61e487cc
q616a0ef2,d61d216c8
q616a0ef2,d61e1313a
q616a0ef2,d61d404ec
q616a0ef2,d61d3791e
q616a0ef2,d6167c0d4
q616a0ef2,d61660f64
q6166f730,d61658206
q6166f730,d61ddcb30
q6166f730,d61cf3e12
q6166f730,d61cf6266
q6166f730,d61d71a42
q6166f730,d61cf2e2c
q6166f730,d61d30128
q6166f730,d61db1dc2
q6166f730,d61d32fb8
q6166f730,d61d30ede
q6166f5c8,d61d66912
q6166f5c8,d61663a84
q6166f5c8,d61e1313a
q6166f5c8,d61d216c8
q6166f5c8,d6167c0d4
q6166f5c8,d61d305d8
q6166f5c8,d61660f64
q6166f5c8,d61d07a8e
q6166f5c8,d61d795ee
q6166f5c8,d61db9892
q61692f6e,d6167e6f4
q61692f6e,d61d93da4
q61692f6e,d61d3bc4e
q61692f6e,d61d3a90c
q61692f6e,d61d29396
q61692f6e,d61d9b28e
q61692f6e,d61cfead8
q61692f6e,d61d2f69c
q61692f6e,d61cfaab4
q61692f6e,d61dfc188
q61672b88,d6167c0d4
q61672b88,d61ddcb30
q61672b88,d61660f64
q61672b88,d61e9c570
q61672b88,d61cf2e2c
q61672b88,d61d08b64
q61672b88,d61d2d888
q61672b88,d61d795ee
q61672b88,d61d97760
q61672b88,d61d3f8bc
q616736fa,d61e9c570
q616736fa,d61d7e058
q616736fa,d61d02d2c
q616736fa,d616568ac
q616736fa,d61d912b6
q616736fa,d61d404ec
q616736fa,d61d3fccc
q616736fa,d61660f64
q616736fa,d61d17dbc
q616736fa,d61d4dd2c
q6167f32e,d6167c0d4
q6167f32e,d61ddcb30
q6167f32e,d61660f64
q6167f32e,d61e9c570
q6167f32e,d61cf2e2c
q6167f32e,d61d08b64
q6167f32e,d61d2d888
q6167f32e,d61d795ee
q6167f32e,d61d97760
q6167f32e,d61d3f8bc
q6167642c,d61d07a8e
q6167642c,d61660f64
q6167642c,d61d97760
q6167642c,d61d66912
q6167642c,d61dee7cc
q6167642c,d61d8a808
q6167642c,d61663a84
q6167642c,d61d795ee
q6167642c,d6167c0d4
q6167642c,d61dbf6de
q61667e90,d616644ac
q61667e90,d61dfd22c
q61667e90,d61e8ecea
q61667e90,d61dc381a
q61667e90,d61e5e6c6
q61667e90,d61e4096e
q61667e90,d61db5b20
q61667e90,d61d530ba
q61667e90,d61d677c2
q61667e90,d61cf3cfa
q6165539e,d61d66912
q6165539e,d6167c0d4
q6165539e,d61663a84
q6165539e,d61d216c8
q6165539e,d61e1313a
q6165539e,d61ddcb30
q6165539e,d61cf2e2c
q6165539e,d61d795ee
q6165539e,d61d305d8
q6165539e,d61d08b64
q6164fd5e,d6164fd9a
q6164fd5e,d6167248a
q6164fd5e,d61dcf962
q6164fd5e,d61d47bca
q6164fd5e,d61d744c2
q6164fd5e,d6165b23a
q6164fd5e,d61e33dd6
q6164fd5e,d61db7fce
q6164fd5e,d61d30ede
q6164fd5e,d61dfd0ba
q616531f2,d61653238
q616531f2,d61cfe97a
q616531f2,d616520ea
q616531f2,d61d5dccc
q616531f2,d61de2d1e
q616531f2,d61de7a4e
q616531f2,d61e70204
q616531f2,d61db9f7c
q616531f2,d61d5eb54
q616531f2,d61d403d4
q616a2068,d61d4b1b2
q616a2068,d61d08574
q616a2068,d61d2d888
q616a2068,d61d34f34
q616a2068,d6164fd9a
q616a2068,d61cf6266
q616a2068,d6165b23a
q616a2068,d61d37e00
q616a2068,d61d6206a
q616a2068,d61ddb9f6
q6169567e,d6167c0d4
q6169567e,d61ddcb30
q6169567e,d61660f64
q6169567e,d61cf2e2c
q6169567e,d61e9c570
q6169567e,d61d2d888
q6169567e,d61d3791e
q6169567e,d61658206
q6169567e,d61d795ee
q6169567e,d61e57416
q61664fc4,d61d4c21a
q61664fc4,d61d925e4
q61664fc4,d61d7b286
q61664fc4,d6165137a
q61664fc4,d6166500a
q61664fc4,d61d876bc
q61664fc4,d61d868d4
q61664fc4,d61ea0b7a
q61664fc4,d61d4760c
q61664fc4,d61d7ceec
q616aafc4,d6167c0d4
q616aafc4,d61ddcb30
q616aafc4,d61660f64
q616aafc4,d61e9c570
q616aafc4,d61cf2e2c
q616aafc4,d61d08b64
q616aafc4,d61d2d888
q616aafc4,d61d795ee
q616aafc4,d61d97760
q616aafc4,d61d3f8bc
q616ad26a,d61e2511e
q616ad26a,d61e278ec
q616ad26a,d61dad222
q616ad26a,d61dfff2c
q616ad26a,d61d9fa46
q616ad26a,d61657de2
q616ad26a,d61d95abe
q616ad26a,d6166d64c
q616ad26a,d61db8ea6
q616ad26a,d61d6daf0
q6166021c,d61d2ce1a
q6166021c,d6167c0d4
q6166021c,d61cf2e2c
q6166021c,d61e9c570
q6166021c,d61d795ee
q6166021c,d61e57416
q6166021c,d61db9892
q6166021c,d61e0288a
q6166021c,d61d89ee4
q6166021c,d61d2d888
q616a917e,d61d89ee4
q616a917e,d61e487cc
q616a917e,d61d404ec
q616a917e,d61e9c570
q616a917e,d6167c0d4
q616a917e,d61d66912
q616a917e,d61e9d6aa
q616a917e,d61cf198c
q616a917e,d61663a84
q616a917e,d61e57416
q61672a5c,d61d7ea58
q61672a5c,d61660a50
q61672a5c,d61cfaab4
q61672a5c,d61cefca4
q61672a5c,d61d3745a
q61672a5c,d61663dfe
q61672a5c,d61da9ece
q61672a5c,d61dab8dc
q61672a5c,d61675c84
q61672a5c,d61d3782e
q616600e6,d61cf03f2
q616600e6,d61d69f5e
q616600e6,d61d57764
q616600e6,d61df7552
q616600e6,d61db97a2
q616600e6,d61d59e6a
q616600e6,d61cfdf8e
q616600e6,d616785a6
q616600e6,d61e0e266
q616600e6,d6165a6dc
q61686f2a,d6169a002
q61686f2a,d61cfdf8e
q61686f2a,d61e424b2
q61686f2a,d61d02c50
q61686f2a,d61d80a38
q61686f2a,d6168e4f0
q61686f2a,d61d136a4
q61686f2a,d61d44538
q61686f2a,d61d697d4
q61686f2a,d61d57764
q6169b92a,d61e487cc
q6169b92a,d6167c0d4
q6169b92a,d61de83e0
q6169b92a,d61d404ec
q6169b92a,d61e9c570
q6169b92a,d61d12542
q6169b92a,d61d463b0
q6169b92a,d61d66912
q6169b92a,d61cf706c
q6169b92a,d61cf198c
q6165cfd6,d61db50da
q6165cfd6,d61dd8ca6
q6165cfd6,d6165d030
q6165cfd6,d61da00ae
q6165cfd6,d61d0a518
q6165cfd6,d61dfd22c
q6165cfd6,d61e4096e
q6165cfd6,d61d93ffc
q6165cfd6,d616644ac
q6165cfd6,d61d568a0
q616aaa4c,d6167c0d4
q616aaa4c,d61ddcb30
q616aaa4c,d61660f64
q616aaa4c,d61cf2e2c
q616aaa4c,d61e9c570
q616aaa4c,d61d2d888
q616aaa4c,d61d3791e
q616aaa4c,d61658206
q616aaa4c,d61d795ee
q616aaa4c,d61e57416
q61688a00,d61de83e0
q61688a00,d61e487cc
q61688a00,d61d305d8
q61688a00,d61d53ec0
q61688a00,d61d404ec
q61688a00,d6167c0d4
q61688a00,d61d07a8e
q61688a00,d61d6da14
q61688a00,d61d97760
q61688a00,d61e9c570
q61686ba6,d61d66912
q61686ba6,d61663a84
q61686ba6,d61660f64
q61686ba6,d6167c0d4
q61686ba6,d61db0b2a
q61686ba6,d61d795ee
q61686ba6,d61d6da14
q61686ba6,d61657626
q61686ba6,d61d34f34
q61686ba6,d61d97760
q616994d6,d61d66912
q616994d6,d61663a84
q616994d6,d6167c0d4
q616994d6,d61d97760
q616994d6,d61660f64
q616994d6,d61d59d52
q616994d6,d61d40b5e
q616994d6,d61d6da14
q616994d6,d61657626
q616994d6,d61d305d8
q61669222,d61d66912
q61669222,d61663a84
q61669222,d61d305d8
q61669222,d61d97760
q61669222,d61660f64
q61669222,d6167c0d4
q61669222,d61d404ec
q61669222,d61e487cc
q61669222,d61d6da14
q61669222,d61d9acf8
q6165ec14,d61daa81a
q6165ec14,d61651758
q6165ec14,d61d32ca2
q6165ec14,d61cf735a
q6165ec14,d61d77df2
q6165ec14,d61dc7faa
q6165ec14,d61656bae
q6165ec14,d61cef506
q6165ec14,d61d5f55e
q6165ec14,d61d7e8be
q61692e88,d6167f63a
q61692e88,d61d2b844
q61692e88,d61d9569a
q61692e88,d61d9a1a4
q61692e88,d6165c82e
q61692e88,d61d590e6
q61692e88,d61d34f34
q61692e88,d61d55f7c
q61692e88,d61db7fce
q61692e88,d61650ce0
q61659110,d6167c0d4
q61659110,d61ddcb30
q61659110,d61660f64
q61659110,d61e9c570
q61659110,d61cf2e2c
q61659110,d61d08b64
q61659110,d61d2d888
q61659110,d61d795ee
q61659110,d61d97760
q61659110,d61d3f8bc
q6166203a,d61e487cc
q6166203a,d61d404ec
q6166203a,d61e9c570
q6166203a,d61d795ee
q6166203a,d6167c0d4
q6166203a,d61d6da14
q6166203a,d61d66912
q6166203a,d61660f64
q6166203a,d61663a84
q6166203a,d61ddcb30
q616ac450,d61674046
q616ac450,d61d6ecc0
q616ac450,d61650524
q616ac450,d61e28986
q616ac450,d61e2557e
q616ac450,d61d3f5ec
q616ac450,d61d88490
q616ac450,d61675c84
q616ac450,d61d18550
q616ac450,d61d6837a
q616678dc,d616534ea
q616678dc,d61db1ad4
q616678dc,d61d88d64
q616678dc,d61d934f8
q616678dc,d61693946
q616678dc,d6167bf94
q616678dc,d61d48ffc
q616678dc,d61dcc1cc
q616678dc,d61d29cb0
q616678dc,d61d2bc72
q616a4da4,d61df084c
q616a4da4,d61cef696
q616a4da4,d61daf63a
q616a4da4,d61e01bc4
q616a4da4,d61d81fbe
q616a4da4,d6164fb42
q616a4da4,d61db4d42
q616a4da4,d61d30484
q616a4da4,d61de4ccc
q616a4da4,d61d40140
q616a7bee,d61dfd22c
q616a7bee,d616644ac
q616a7bee,d61e8ecea
q616a7bee,d61d95abe
q616a7bee,d61dc381a
q616a7bee,d61d0a518
q616a7bee,d61d6daf0
q616a7bee,d61d9fa46
q616a7bee,d61d98700
q616a7bee,d61cf9254
q616560fa,d61d66912
q616560fa,d61663a84
q616560fa,d61d97760
q616560fa,d61660f64
q616560fa,d61d216c8
q616560fa,d61e1313a
q616560fa,d61d40b5e
q616560fa,d61e487cc
q616560fa,d616535da
q616560fa,d61d07a8e
q61661bda,d61d3a10a
q61661bda,d61db1cc8
q61661bda,d6165fb0a
q61661bda,d61d5c85e
q61661bda,d61db1dc2
q61661bda,d61d5a950
q61661bda,d61d7ea58
q61661bda,d61654976
q61661bda,d61dd01e6
q61661bda,d61660f64
q6168fb34,d61e487cc
q6168fb34,d61d404ec
q6168fb34,d6167c0d4
q6168fb34,d61e9c570
q6168fb34,d61cf2e2c
q6168fb34,d61660f64
q6168fb34,d61d2d888
q6168fb34,d61d6da14
q6168fb34,d61d305d8
q6168fb34,d61d97760
q616a6afa,d6165a8e4
q616a6afa,d61d5da60
q616a6afa,d61d77f78
q616a6afa,d61d2f908
q616a6afa,d61d45d84
q616a6afa,d61cfdf8e
q616a6afa,d61d5393e
q616a6afa,d61db19bc
q616a6afa,d616545fc
q616a6afa,d61651dca
q61697654,d6167c0d4
q61697654,d61657626
q61697654,d61d6da14
q61697654,d61cf2e2c
q61697654,d61e9c570
q61697654,d61d87554
q61697654,d61d97760
q61697654,d61d9acf8
q61697654,d61d3f8bc
q61697654,d61d08b64
q6166ee7a,d61d66912
q6166ee7a,d61663a84
q6166ee7a,d61d216c8
q6166ee7a,d61e1313a
q6166ee7a,d61d305d8
q6166ee7a,d61d795ee
q6166ee7a,d61d785f4
q6166ee7a,d61d6a7c4
q6166ee7a,d61d5c85e
q6166ee7a,d61df03f6
q6167068a,d61d66912
q6167068a,d61663a84
q6167068a,d61660f64
q6167068a,d61d305d8
q6167068a,d61e1313a
q6167068a,d61d216c8
q6167068a,d61cf706c
q6167068a,d61d5c85e
q6167068a,d61db9892
q6167068a,d6165fb0a
q616625bc,d61d305d8
q616625bc,d61e487cc
q616625bc,d61d6da14
q616625bc,d61d4627a
q616625bc,d61d404ec
q616625bc,d61d07a8e
q616625bc,d616535da
q616625bc,d6167c0d4
q616625bc,d61d74ff8
q616625bc,d6165385a
q616a6ec4,d6167c0d4
q616a6ec4,d61d66912
q616a6ec4,d61663a84
q616a6ec4,d61657626
q616a6ec4,d61ddcb30
q616a6ec4,d61e487cc
q616a6ec4,d61660f64
q616a6ec4,d61cf2e2c
q616a6ec4,d61d305d8
q616a6ec4,d61d08b64
q616615b8,d61d59d52
q616615b8,d61660f64
q616615b8,d6167c0d4
q616615b8,d61d97760
q616615b8,d61d305d8
q616615b8,d61d6da14
q616615b8,d61d9acf8
q616615b8,d61d795ee
q616615b8,d61d4627a
q616615b8,d61651bfe
q61697442,d616857ce
q61697442,d6165e8ae
q61697442,d61cf706c
q61697442,d61dbaf26
q61697442,d61d52c32
q61697442,d6164fb42
q61697442,d61d8052e
q61697442,d61cffd7a
q61697442,d61da2782
q61697442,d61d4e100
q61670e46,d61d66912
q61670e46,d61663a84
q61670e46,d6167c0d4
q61670e46,d61660f64
q61670e46,d61d34f34
q61670e46,d61657626
q61670e46,d61cf198c
q61670e46,d61cf2e2c
q61670e46,d61db0b2a
q61670e46,d61ddcb30
q616a31c0,d61693946
q616a31c0,d61db1ad4
q616a31c0,d61d29cb0
q616a31c0,d61dcc1cc
q616a31c0,d61d6da14
q616a31c0,d61d47418
q616a31c0,d61d70d0e
q616a31c0,d61dcdda6
q616a31c0,d61db79a2
q616a31c0,d61d31334
q6169f264,d61cf6266
q6169f264,d61d30128
q6169f264,d61674780
q6169f264,d61e487cc
q6169f264,d61d404ec
q6169f264,d61d2ce1a
q6169f264,d61d66912
q6169f264,d61cf6da6
q6169f264,d61d305d8
q6169f264,d61e9c570
q61689018,d61671260
q61689018,d61d34912
q61689018,d61d9adfc
q61689018,d61e25042
q61689018,d61deb0b8
q61689018,d61d0325e
q61689018,d61d350f6
q61689018,d61d958a2
q61689018,d6164f9bc
q61689018,d61dbe1a8
q6168f2ec,d61e487cc
q6168f2ec,d61d89ee4
q6168f2ec,d61d404ec
q6168f2ec,d6167c0d4
q6168f2ec,d61e9c570
q6168f2ec,d61d6da14
q6168f2ec,d61dd18de
q6168f2ec,d61d463b0
q6168f2ec,d61d795ee
q6168f2ec,d61ddcb30
q61682600,d616536fc
q61682600,d61d78dce
q61682600,d61dde494
q61682600,d61d60aee
q61682600,d61dab2ec
q61682600,d61d8ab3c
q61682600,d6166d2b4
q61682600,d61d174ca
q61682600,d61de04c4
q61682600,d61d4008c
q6165b1fe,d61d08b64
q6165b1fe,d6165b23a
q6165b1fe,d61db7fce
q6165b1fe,d6164fd9a
q6165b1fe,d61dbbc3c
q6165b1fe,d61d744c2
q6165b1fe,d61d51d32
q6165b1fe,d61ceeec6
q6165b1fe,d61d12542
q6165b1fe,d61d6a13e
q616ab852,d61674780
q616ab852,d61d2ce1a
q616ab852,d6167c0d4
q616ab852,d61660f64
q616ab852,d61db0b2a
q616ab852,d61e171fe
q616ab852,d61d97760
q616ab852,d61d40b5e
q616ab852,d61d4def8
q616ab852,d61d34f34
q6169a3fe,d61d2ce1a
q6169a3fe,d6167c0d4
q6169a3fe,d61d52232
q6169a3fe,d61657626
q6169a3fe,d61cf2e2c
q6169a3fe,d61e57416
q6169a3fe,d61de0e06
q6169a3fe,d61cf198c
q6169a3fe,d61ddcb30
q6169a3fe,d61d41914
q616989aa,d61d8301c
q616989aa,d61667a3a
q616989aa,d61d39a3e
q616989aa,d61d71c54
q616989aa,d61d8052e
q616989aa,d61dd7266
q616989aa,d61d81fbe
q616989aa,d61d8420a
q616989aa,d61d8335a
q616989aa,d61d0982a
q6168ff6c,d61e487cc
